Year,Month_name,State,ELECTRIC(BOV),Total,Perc
2018,nov,West Bengal,3.0,7097.0,0.04
2018,dec,West Bengal,2.0,7256.0,0.03
2018,jan,Jammu and Kashmir,0.0,5806.0,0.0
2018,feb,Jammu and Kashmir,0.0,4941.0,0.0
2018,mar,Jammu and Kashmir,0.0,5257.0,0.0
2018,apr,Jammu and Kashmir,0.0,3997.0,0.0
2018,may,Jammu and Kashmir,0.0,6067.0,0.0
2018,jun,Jammu and Kashmir,0.0,5818.0,0.0
2018,jul,Jammu and Kashmir,0.0,6006.0,0.0
2018,aug,Jammu and Kashmir,0.0,5384.0,0.0
2018,sep,Jammu and Kashmir,0.0,5319.0,0.0
2018,oct,Jammu and Kashmir,0.0,4887.0,0.0
2018,nov,Jammu and Kashmir,0.0,5120.0,0.0
2018,dec,Jammu and Kashmir,0.0,5939.0,0.0
2019,dec,Arunachal Pradesh,0.0,654.0,0.0
2019,nov,Arunachal Pradesh,0.0,690.0,0.0
2019,oct,Arunachal Pradesh,0.0,674.0,0.0
2019,sep,Arunachal Pradesh,0.0,622.0,0.0
2019,aug,Arunachal Pradesh,0.0,654.0,0.0
2019,jul,Arunachal Pradesh,0.0,735.0,0.0
2019,jun,Arunachal Pradesh,0.0,785.0,0.0
2019,may,Arunachal Pradesh,0.0,673.0,0.0
2019,apr,Arunachal Pradesh,0.0,580.0,0.0
2019,mar,Arunachal Pradesh,0.0,757.0,0.0
2019,feb,Arunachal Pradesh,0.0,537.0,0.0
2019,jan,Arunachal Pradesh,0.0,693.0,0.0
2019,nov,Assam,0.0,6295.0,0.0
2019,oct,Assam,0.0,7700.0,0.0
2019,sep,Assam,0.0,6256.0,0.0
2019,aug,Assam,0.0,5134.0,0.0
2019,jul,Assam,0.0,5370.0,0.0
2019,jun,Assam,0.0,5264.0,0.0
2019,may,Assam,0.0,6144.0,0.0
2019,apr,Assam,0.0,5844.0,0.0
2019,mar,Assam,0.0,5588.0,0.0
2019,feb,Assam,0.0,5051.0,0.0
2019,jan,Assam,0.0,5664.0,0.0
2019,dec,Assam,0.0,4553.0,0.0
2019,jan,Andaman & Nicobar Island,0.0,155.0,0.0
2019,feb,Andaman & Nicobar Island,0.0,147.0,0.0
2019,mar,Andaman & Nicobar Island,0.0,157.0,0.0
2019,apr,Andaman & Nicobar Island,0.0,171.0,0.0
2019,may,Andaman & Nicobar Island,2.0,162.0,1.23
2019,jun,Andaman & Nicobar Island,0.0,153.0,0.0
2019,jul,Andaman & Nicobar Island,0.0,170.0,0.0
2019,aug,Andaman & Nicobar Island,0.0,160.0,0.0
2019,sep,Andaman & Nicobar Island,0.0,139.0,0.0
2019,oct,Andaman & Nicobar Island,0.0,176.0,0.0
2019,nov,Andaman & Nicobar Island,0.0,153.0,0.0
2019,dec,Andaman & Nicobar Island,0.0,163.0,0.0
2019,jan,Andhra Pradesh,0.0,7265.0,0.0
2019,feb,Andhra Pradesh,111.0,5628.0,1.97
2019,mar,Andhra Pradesh,94.0,5956.0,1.58
2019,apr,Andhra Pradesh,32.0,5455.0,0.59
2019,may,Andhra Pradesh,5.0,5795.0,0.09
2019,jun,Andhra Pradesh,0.0,5686.0,0.0
2019,jul,Andhra Pradesh,4.0,5426.0,0.07
2019,aug,Andhra Pradesh,2.0,5093.0,0.04
2019,sep,Andhra Pradesh,2.0,4697.0,0.04
2019,oct,Andhra Pradesh,0.0,7599.0,0.0
2019,nov,Andhra Pradesh,4.0,6616.0,0.06
2019,dec,Andhra Pradesh,1.0,5845.0,0.02
2019,jan,Bihar,0.0,4065.0,0.0
2019,feb,Bihar,0.0,4665.0,0.0
2019,mar,Bihar,0.0,4642.0,0.0
2019,apr,Bihar,0.0,4688.0,0.0
2019,may,Bihar,0.0,4721.0,0.0
2019,jun,Bihar,0.0,4872.0,0.0
2019,jul,Bihar,2.0,4563.0,0.04
2019,aug,Bihar,0.0,3717.0,0.0
2024,oct,Karnataka,419.0,30098.0,1.39
2019,sep,Bihar,7.0,4156.0,0.17
2019,oct,Bihar,0.0,6102.0,0.0
2019,nov,Bihar,2.0,7266.0,0.03
2019,dec,Bihar,0.0,4962.0,0.0
2019,jan,Chhattisgarh,0.0,5549.0,0.0
2019,feb,Chhattisgarh,0.0,4814.0,0.0
2019,mar,Chhattisgarh,0.0,4389.0,0.0
2019,apr,Chhattisgarh,0.0,4061.0,0.0
2019,may,Chhattisgarh,0.0,4069.0,0.0
2019,jun,Chhattisgarh,0.0,3350.0,0.0
2019,jul,Chhattisgarh,2.0,3429.0,0.06
2019,aug,Chhattisgarh,0.0,2916.0,0.0
2019,sep,Chhattisgarh,2.0,2928.0,0.07
2019,oct,Chhattisgarh,3.0,7650.0,0.04
2019,nov,Chhattisgarh,0.0,4430.0,0.0
2019,dec,Chhattisgarh,0.0,3045.0,0.0
2019,jan,Chandigarh,0.0,994.0,0.0
2019,feb,Chandigarh,0.0,2607.0,0.0
2019,mar,Chandigarh,0.0,1238.0,0.0
2019,apr,Chandigarh,0.0,1858.0,0.0
2019,may,Chandigarh,0.0,1312.0,0.0
2019,jun,Chandigarh,0.0,1197.0,0.0
2019,jul,Chandigarh,0.0,1399.0,0.0
2019,aug,Chandigarh,2.0,1305.0,0.15
2019,sep,Chandigarh,0.0,645.0,0.0
2019,oct,Chandigarh,4.0,2521.0,0.16
2019,nov,Chandigarh,1.0,1166.0,0.09
2019,dec,Chandigarh,0.0,2062.0,0.0
2019,jan,DNH and DD,0.0,338.0,0.0
2019,feb,DNH and DD,0.0,405.0,0.0
2019,mar,DNH and DD,0.0,348.0,0.0
2019,apr,DNH and DD,0.0,278.0,0.0
2019,may,DNH and DD,0.0,328.0,0.0
2019,jun,DNH and DD,0.0,292.0,0.0
2019,jul,DNH and DD,0.0,296.0,0.0
2019,aug,DNH and DD,0.0,238.0,0.0
2019,sep,DNH and DD,0.0,262.0,0.0
2019,oct,DNH and DD,0.0,474.0,0.0
2019,nov,DNH and DD,0.0,517.0,0.0
2019,dec,DNH and DD,0.0,326.0,0.0
2019,jan,Delhi,13.0,15834.0,0.08
2019,feb,Delhi,12.0,12155.0,0.1
2019,mar,Delhi,17.0,13192.0,0.13
2019,apr,Delhi,17.0,14977.0,0.11
2019,may,Delhi,16.0,12577.0,0.13
2019,jun,Delhi,12.0,11921.0,0.1
2019,jul,Delhi,39.0,11277.0,0.35
2019,aug,Delhi,17.0,9692.0,0.18
2019,sep,Delhi,6.0,9097.0,0.07
2019,oct,Delhi,13.0,16804.0,0.08
2019,nov,Delhi,13.0,12152.0,0.11
2019,dec,Delhi,13.0,13161.0,0.1
2019,jan,Goa,0.0,1788.0,0.0
2019,feb,Goa,0.0,1135.0,0.0
2019,mar,Goa,0.0,1219.0,0.0
2019,apr,Goa,0.0,1365.0,0.0
2019,may,Goa,0.0,1248.0,0.0
2019,jun,Goa,0.0,903.0,0.0
2019,jul,Goa,0.0,963.0,0.0
2019,aug,Goa,0.0,1746.0,0.0
2019,sep,Goa,0.0,939.0,0.0
2019,oct,Goa,1.0,2162.0,0.05
2019,nov,Goa,1.0,2101.0,0.05
2019,dec,Goa,0.0,3917.0,0.0
2019,jan,Gujarat,2.0,25710.0,0.01
2019,feb,Gujarat,5.0,22467.0,0.02
2019,mar,Gujarat,2.0,20330.0,0.01
2019,apr,Gujarat,6.0,22481.0,0.03
2019,may,Gujarat,1.0,21914.0,0.0
2019,jun,Gujarat,0.0,16125.0,0.0
2019,jul,Gujarat,1.0,18884.0,0.01
2019,aug,Gujarat,0.0,16503.0,0.0
2019,sep,Gujarat,1.0,14641.0,0.01
2019,oct,Gujarat,1.0,32320.0,0.0
2019,nov,Gujarat,1.0,26549.0,0.0
2019,dec,Gujarat,4.0,20688.0,0.02
2019,jan,Himachal Pradesh,0.0,5178.0,0.0
2019,feb,Himachal Pradesh,0.0,3501.0,0.0
2019,mar,Himachal Pradesh,0.0,3515.0,0.0
2019,apr,Himachal Pradesh,0.0,3880.0,0.0
2019,may,Himachal Pradesh,0.0,3874.0,0.0
2019,jun,Himachal Pradesh,0.0,3479.0,0.0
2019,jul,Himachal Pradesh,0.0,4020.0,0.0
2019,aug,Himachal Pradesh,0.0,3628.0,0.0
2019,sep,Himachal Pradesh,0.0,2689.0,0.0
2019,oct,Himachal Pradesh,0.0,4434.0,0.0
2019,nov,Himachal Pradesh,2.0,7113.0,0.03
2019,dec,Himachal Pradesh,0.0,5013.0,0.0
2019,jan,Haryana,1.0,19624.0,0.01
2019,feb,Haryana,0.0,14092.0,0.0
2019,mar,Haryana,0.0,15177.0,0.0
2019,apr,Haryana,0.0,16091.0,0.0
2019,may,Haryana,0.0,12928.0,0.0
2019,jun,Haryana,0.0,11751.0,0.0
2019,jul,Haryana,1.0,12769.0,0.01
2019,aug,Haryana,1.0,11384.0,0.01
2019,sep,Haryana,2.0,9612.0,0.02
2019,oct,Haryana,2.0,12125.0,0.02
2019,nov,Haryana,3.0,19773.0,0.02
2019,dec,Haryana,4.0,14211.0,0.03
2019,jan,Jharkhand,11.0,6621.0,0.17
2019,feb,Jharkhand,8.0,3743.0,0.21
2019,mar,Jharkhand,2.0,4285.0,0.05
2019,apr,Jharkhand,1.0,4235.0,0.02
2019,may,Jharkhand,0.0,4572.0,0.0
2019,jun,Jharkhand,8.0,4214.0,0.19
2019,jul,Jharkhand,0.0,4043.0,0.0
2019,aug,Jharkhand,0.0,3262.0,0.0
2019,sep,Jharkhand,3.0,3068.0,0.1
2019,oct,Jharkhand,0.0,6143.0,0.0
2019,nov,Jharkhand,0.0,5680.0,0.0
2019,dec,Jharkhand,0.0,4005.0,0.0
2019,jan,Jammu and Kashmir,0.0,5894.0,0.0
2019,feb,Jammu and Kashmir,0.0,4301.0,0.0
2019,mar,Jammu and Kashmir,0.0,5562.0,0.0
2019,apr,Jammu and Kashmir,0.0,5409.0,0.0
2019,may,Jammu and Kashmir,0.0,6977.0,0.0
2019,jun,Jammu and Kashmir,0.0,5505.0,0.0
2019,jul,Jammu and Kashmir,0.0,6758.0,0.0
2019,aug,Jammu and Kashmir,0.0,2338.0,0.0
2019,sep,Jammu and Kashmir,0.0,2206.0,0.0
2019,oct,Jammu and Kashmir,0.0,2389.0,0.0
2019,nov,Jammu and Kashmir,0.0,2778.0,0.0
2019,dec,Jammu and Kashmir,0.0,3530.0,0.0
2019,jan,Karnataka,21.0,24420.0,0.09
2019,feb,Karnataka,5.0,14221.0,0.04
2019,mar,Karnataka,15.0,16271.0,0.09
2019,apr,Karnataka,22.0,14382.0,0.15
2019,may,Karnataka,0.0,15415.0,0.0
2019,jun,Karnataka,0.0,14440.0,0.0
2019,jul,Karnataka,3.0,11811.0,0.03
2019,aug,Karnataka,23.0,13969.0,0.16
2019,sep,Karnataka,14.0,11960.0,0.12
2019,oct,Karnataka,15.0,17864.0,0.08
2019,nov,Karnataka,22.0,17899.0,0.12
2019,dec,Karnataka,7.0,11633.0,0.06
2019,jan,Kerala,0.0,25351.0,0.0
2024,oct,Maharashtra,754.0,65268.0,1.16
2019,feb,Kerala,0.0,15681.0,0.0
2019,mar,Kerala,0.0,22521.0,0.0
2019,apr,Kerala,2.0,11530.0,0.02
2019,may,Kerala,2.0,15644.0,0.01
2019,jun,Kerala,0.0,15511.0,0.0
2019,jul,Kerala,2.0,17085.0,0.01
2019,aug,Kerala,3.0,13891.0,0.02
2019,sep,Kerala,7.0,17901.0,0.04
2019,oct,Kerala,5.0,19297.0,0.03
2019,nov,Kerala,4.0,16142.0,0.02
2019,dec,Kerala,6.0,12507.0,0.05
2019,jan,Ladakh,0.0,154.0,0.0
2019,feb,Ladakh,0.0,7.0,0.0
2019,mar,Ladakh,0.0,55.0,0.0
2019,apr,Ladakh,0.0,35.0,0.0
2019,may,Ladakh,0.0,96.0,0.0
2019,jun,Ladakh,0.0,230.0,0.0
2019,jul,Ladakh,0.0,239.0,0.0
2019,aug,Ladakh,0.0,242.0,0.0
2019,sep,Ladakh,0.0,19.0,0.0
2019,oct,Ladakh,0.0,77.0,0.0
2019,nov,Ladakh,0.0,51.0,0.0
2019,dec,Ladakh,0.0,181.0,0.0
2019,jan,Maharashtra,10.0,36657.0,0.03
2019,feb,Maharashtra,12.0,19613.0,0.06
2019,mar,Maharashtra,10.0,23114.0,0.04
2019,apr,Maharashtra,4.0,27155.0,0.01
2019,may,Maharashtra,11.0,26273.0,0.04
2019,jun,Maharashtra,5.0,19735.0,0.03
2019,jul,Maharashtra,3.0,20419.0,0.01
2019,aug,Maharashtra,9.0,22197.0,0.04
2019,sep,Maharashtra,13.0,17815.0,0.07
2019,oct,Maharashtra,14.0,33599.0,0.04
2019,nov,Maharashtra,14.0,33727.0,0.04
2019,dec,Maharashtra,6.0,21422.0,0.03
2019,jan,Meghalaya,0.0,1016.0,0.0
2019,feb,Meghalaya,0.0,708.0,0.0
2019,mar,Meghalaya,0.0,789.0,0.0
2019,apr,Meghalaya,0.0,711.0,0.0
2019,may,Meghalaya,0.0,787.0,0.0
2019,jun,Meghalaya,0.0,692.0,0.0
2019,jul,Meghalaya,0.0,706.0,0.0
2019,aug,Meghalaya,0.0,699.0,0.0
2019,sep,Meghalaya,0.0,776.0,0.0
2019,oct,Meghalaya,0.0,983.0,0.0
2019,nov,Meghalaya,0.0,1002.0,0.0
2019,dec,Meghalaya,0.0,620.0,0.0
2019,jan,Manipur,0.0,675.0,0.0
2019,feb,Manipur,0.0,591.0,0.0
2019,mar,Manipur,0.0,668.0,0.0
2019,apr,Manipur,0.0,524.0,0.0
2019,may,Manipur,0.0,472.0,0.0
2019,jun,Manipur,0.0,642.0,0.0
2019,jul,Manipur,0.0,706.0,0.0
2019,aug,Manipur,0.0,594.0,0.0
2019,sep,Manipur,0.0,598.0,0.0
2019,oct,Manipur,0.0,541.0,0.0
2019,nov,Manipur,0.0,739.0,0.0
2019,dec,Manipur,0.0,699.0,0.0
2019,jan,Madhya Pradesh,1.0,11602.0,0.01
2019,feb,Madhya Pradesh,0.0,11290.0,0.0
2019,mar,Madhya Pradesh,9.0,11491.0,0.08
2019,apr,Madhya Pradesh,4.0,9352.0,0.04
2019,may,Madhya Pradesh,2.0,11041.0,0.02
2019,jun,Madhya Pradesh,0.0,8804.0,0.0
2019,jul,Madhya Pradesh,2.0,10709.0,0.02
2019,aug,Madhya Pradesh,0.0,6993.0,0.0
2019,sep,Madhya Pradesh,0.0,6270.0,0.0
2019,oct,Madhya Pradesh,0.0,9202.0,0.0
2019,nov,Madhya Pradesh,1.0,15099.0,0.01
2019,dec,Madhya Pradesh,0.0,8973.0,0.0
2019,jan,Mizoram,0.0,423.0,0.0
2019,feb,Mizoram,0.0,299.0,0.0
2019,mar,Mizoram,0.0,341.0,0.0
2019,apr,Mizoram,0.0,333.0,0.0
2019,may,Mizoram,0.0,359.0,0.0
2019,jun,Mizoram,0.0,442.0,0.0
2019,jul,Mizoram,0.0,443.0,0.0
2019,aug,Mizoram,0.0,342.0,0.0
2019,sep,Mizoram,0.0,403.0,0.0
2019,oct,Mizoram,0.0,426.0,0.0
2019,nov,Mizoram,0.0,513.0,0.0
2019,dec,Mizoram,0.0,404.0,0.0
2019,jan,Nagaland,0.0,681.0,0.0
2019,feb,Nagaland,0.0,494.0,0.0
2019,mar,Nagaland,0.0,609.0,0.0
2019,apr,Nagaland,0.0,492.0,0.0
2019,may,Nagaland,0.0,486.0,0.0
2019,jun,Nagaland,0.0,594.0,0.0
2019,jul,Nagaland,0.0,572.0,0.0
2019,aug,Nagaland,0.0,521.0,0.0
2019,sep,Nagaland,0.0,450.0,0.0
2019,oct,Nagaland,0.0,563.0,0.0
2019,nov,Nagaland,0.0,669.0,0.0
2019,dec,Nagaland,0.0,450.0,0.0
2019,jan,Odisha,0.0,4942.0,0.0
2019,feb,Odisha,0.0,3834.0,0.0
2019,mar,Odisha,0.0,4569.0,0.0
2019,apr,Odisha,0.0,3866.0,0.0
2024,oct,Nagaland,0.0,560.0,0.0
2019,may,Odisha,0.0,3363.0,0.0
2019,jun,Odisha,0.0,3762.0,0.0
2019,jul,Odisha,0.0,3637.0,0.0
2019,aug,Odisha,0.0,3375.0,0.0
2019,sep,Odisha,0.0,3518.0,0.0
2019,oct,Odisha,1.0,6812.0,0.01
2019,nov,Odisha,0.0,4692.0,0.0
2019,dec,Odisha,0.0,4283.0,0.0
2019,jan,Punjab,0.0,12081.0,0.0
2019,feb,Punjab,0.0,9568.0,0.0
2019,mar,Punjab,1.0,9845.0,0.01
2019,apr,Punjab,0.0,8653.0,0.0
2019,may,Punjab,0.0,7518.0,0.0
2019,jun,Punjab,0.0,7375.0,0.0
2019,jul,Punjab,0.0,6440.0,0.0
2019,aug,Punjab,1.0,7994.0,0.01
2019,sep,Punjab,1.0,6778.0,0.01
2019,oct,Punjab,0.0,10504.0,0.0
2019,nov,Punjab,0.0,9071.0,0.0
2019,dec,Punjab,0.0,10995.0,0.0
2019,jan,Puducherry,0.0,771.0,0.0
2019,feb,Puducherry,0.0,564.0,0.0
2019,mar,Puducherry,0.0,590.0,0.0
2019,apr,Puducherry,0.0,555.0,0.0
2019,may,Puducherry,0.0,644.0,0.0
2019,jun,Puducherry,0.0,547.0,0.0
2019,jul,Puducherry,0.0,658.0,0.0
2019,aug,Puducherry,0.0,516.0,0.0
2019,sep,Puducherry,0.0,472.0,0.0
2019,oct,Puducherry,0.0,622.0,0.0
2019,nov,Puducherry,0.0,529.0,0.0
2019,dec,Puducherry,0.0,558.0,0.0
2019,jan,Rajasthan,2.0,16076.0,0.01
2019,feb,Rajasthan,1.0,14762.0,0.01
2019,mar,Rajasthan,0.0,13649.0,0.0
2019,apr,Rajasthan,0.0,15208.0,0.0
2019,may,Rajasthan,1.0,14180.0,0.01
2019,jun,Rajasthan,2.0,11408.0,0.02
2019,jul,Rajasthan,0.0,9966.0,0.0
2019,aug,Rajasthan,0.0,9650.0,0.0
2019,sep,Rajasthan,0.0,7668.0,0.0
2019,oct,Rajasthan,0.0,18188.0,0.0
2019,nov,Rajasthan,1.0,17169.0,0.01
2019,dec,Rajasthan,0.0,11937.0,0.0
2019,jan,Sikkim,0.0,282.0,0.0
2019,feb,Sikkim,0.0,263.0,0.0
2019,mar,Sikkim,0.0,261.0,0.0
2019,apr,Sikkim,0.0,316.0,0.0
2019,may,Sikkim,0.0,279.0,0.0
2019,jun,Sikkim,0.0,292.0,0.0
2019,jul,Sikkim,0.0,383.0,0.0
2019,aug,Sikkim,0.0,329.0,0.0
2019,sep,Sikkim,0.0,374.0,0.0
2019,oct,Sikkim,0.0,319.0,0.0
2019,nov,Sikkim,0.0,604.0,0.0
2019,dec,Sikkim,0.0,352.0,0.0
2024,oct,Punjab,79.0,15237.0,0.52
2019,jan,Tamil Nadu,1.0,22461.0,0.0
2019,feb,Tamil Nadu,1.0,14336.0,0.01
2019,mar,Tamil Nadu,2.0,15885.0,0.01
2019,apr,Tamil Nadu,3.0,15823.0,0.02
2019,may,Tamil Nadu,0.0,15250.0,0.0
2019,jun,Tamil Nadu,3.0,14076.0,0.02
2019,jul,Tamil Nadu,4.0,15120.0,0.03
2019,aug,Tamil Nadu,15.0,13921.0,0.11
2019,sep,Tamil Nadu,4.0,12674.0,0.03
2019,oct,Tamil Nadu,4.0,14306.0,0.03
2019,nov,Tamil Nadu,8.0,15144.0,0.05
2019,dec,Tamil Nadu,7.0,14722.0,0.05
2019,jan,Tripura,0.0,500.0,0.0
2019,feb,Tripura,0.0,419.0,0.0
2019,mar,Tripura,2.0,432.0,0.46
2019,apr,Tripura,0.0,386.0,0.0
2019,may,Tripura,0.0,420.0,0.0
2019,jun,Tripura,0.0,357.0,0.0
2019,jul,Tripura,0.0,374.0,0.0
2019,aug,Tripura,0.0,341.0,0.0
2019,sep,Tripura,0.0,371.0,0.0
2019,oct,Tripura,0.0,437.0,0.0
2019,nov,Tripura,2.0,383.0,0.52
2019,dec,Tripura,0.0,287.0,0.0
2019,jan,Uttarakhand,0.0,4045.0,0.0
2019,feb,Uttarakhand,0.0,2963.0,0.0
2019,mar,Uttarakhand,0.0,3028.0,0.0
2019,apr,Uttarakhand,0.0,3041.0,0.0
2019,may,Uttarakhand,0.0,3443.0,0.0
2019,jun,Uttarakhand,1.0,2851.0,0.04
2019,jul,Uttarakhand,0.0,2956.0,0.0
2019,aug,Uttarakhand,0.0,2251.0,0.0
2019,sep,Uttarakhand,0.0,2007.0,0.0
2019,oct,Uttarakhand,0.0,3990.0,0.0
2019,nov,Uttarakhand,0.0,4238.0,0.0
2019,dec,Uttarakhand,0.0,3669.0,0.0
2019,jan,Uttar Pradesh,1.0,30259.0,0.0
2019,feb,Uttar Pradesh,0.0,25894.0,0.0
2019,mar,Uttar Pradesh,5.0,26404.0,0.02
2019,apr,Uttar Pradesh,1.0,25549.0,0.0
2019,may,Uttar Pradesh,0.0,26324.0,0.0
2019,jun,Uttar Pradesh,0.0,21612.0,0.0
2019,jul,Uttar Pradesh,1.0,21084.0,0.0
2019,aug,Uttar Pradesh,1.0,17348.0,0.01
2019,sep,Uttar Pradesh,3.0,14939.0,0.02
2019,oct,Uttar Pradesh,12.0,22787.0,0.05
2019,nov,Uttar Pradesh,2.0,34936.0,0.01
2019,dec,Uttar Pradesh,3.0,24229.0,0.01
2019,jan,West Bengal,0.0,8386.0,0.0
2019,feb,West Bengal,1.0,5857.0,0.02
2019,mar,West Bengal,0.0,5663.0,0.0
2019,apr,West Bengal,0.0,6230.0,0.0
2019,may,West Bengal,0.0,6272.0,0.0
2019,jun,West Bengal,1.0,6103.0,0.02
2019,jul,West Bengal,1.0,6445.0,0.02
2019,aug,West Bengal,2.0,5581.0,0.04
2019,sep,West Bengal,1.0,6911.0,0.01
2019,oct,West Bengal,3.0,5414.0,0.06
2019,nov,West Bengal,1.0,8569.0,0.01
2019,dec,West Bengal,2.0,5668.0,0.04
2020,oct,Arunachal Pradesh,0.0,651.0,0.0
2020,sep,Arunachal Pradesh,0.0,609.0,0.0
2020,aug,Arunachal Pradesh,0.0,415.0,0.0
2020,jul,Arunachal Pradesh,0.0,181.0,0.0
2020,jun,Arunachal Pradesh,0.0,302.0,0.0
2020,may,Arunachal Pradesh,0.0,123.0,0.0
2020,apr,Arunachal Pradesh,1.0,197.0,0.51
2020,mar,Arunachal Pradesh,2.0,814.0,0.25
2020,feb,Arunachal Pradesh,1.0,453.0,0.22
2020,jan,Arunachal Pradesh,0.0,886.0,0.0
2020,dec,Arunachal Pradesh,0.0,706.0,0.0
2020,nov,Arunachal Pradesh,0.0,680.0,0.0
2020,jan,Andaman & Nicobar Island,0.0,141.0,0.0
2020,feb,Andaman & Nicobar Island,2.0,110.0,1.82
2020,mar,Andaman & Nicobar Island,0.0,148.0,0.0
2024,oct,Rajasthan,434.0,34068.0,1.27
2020,apr,Andaman & Nicobar Island,0.0,12.0,0.0
2020,may,Andaman & Nicobar Island,0.0,26.0,0.0
2020,dec,Assam,2.0,7331.0,0.03
2020,jun,Andaman & Nicobar Island,10.0,142.0,7.04
2020,nov,Assam,3.0,7157.0,0.04
2020,oct,Assam,1.0,8360.0,0.01
2020,sep,Assam,0.0,6438.0,0.0
2020,aug,Assam,1.0,4745.0,0.02
2020,jul,Assam,0.0,3552.0,0.0
2020,jun,Assam,0.0,4046.0,0.0
2020,may,Assam,0.0,1900.0,0.0
2020,apr,Assam,0.0,74.0,0.0
2020,mar,Assam,0.0,5814.0,0.0
2020,feb,Assam,0.0,5724.0,0.0
2020,jul,Andaman & Nicobar Island,15.0,132.0,11.36
2020,jan,Assam,0.0,5509.0,0.0
2020,aug,Andaman & Nicobar Island,0.0,1.0,0.0
2020,sep,Andaman & Nicobar Island,1.0,167.0,0.6
2020,oct,Andaman & Nicobar Island,2.0,139.0,1.44
2020,nov,Andaman & Nicobar Island,2.0,155.0,1.29
2020,dec,Andaman & Nicobar Island,2.0,142.0,1.41
2020,jan,Andhra Pradesh,1.0,7499.0,0.01
2020,feb,Andhra Pradesh,0.0,5646.0,0.0
2020,mar,Andhra Pradesh,2.0,5922.0,0.03
2020,apr,Andhra Pradesh,0.0,962.0,0.0
2020,may,Andhra Pradesh,1.0,570.0,0.18
2020,jun,Andhra Pradesh,6.0,3274.0,0.18
2020,jul,Andhra Pradesh,2.0,3973.0,0.05
2020,aug,Andhra Pradesh,3.0,5880.0,0.05
2020,sep,Andhra Pradesh,13.0,6571.0,0.2
2020,oct,Andhra Pradesh,7.0,7853.0,0.09
2020,nov,Andhra Pradesh,4.0,8922.0,0.04
2020,dec,Andhra Pradesh,18.0,7962.0,0.23
2020,jan,Bihar,1.0,5118.0,0.02
2020,feb,Bihar,0.0,6006.0,0.0
2020,mar,Bihar,0.0,5621.0,0.0
2020,apr,Bihar,0.0,99.0,0.0
2020,may,Bihar,1.0,722.0,0.14
2020,jun,Bihar,0.0,4247.0,0.0
2020,jul,Bihar,1.0,3244.0,0.03
2020,aug,Bihar,7.0,4529.0,0.15
2020,sep,Bihar,1.0,5646.0,0.02
2020,oct,Bihar,3.0,5985.0,0.05
2020,nov,Bihar,3.0,8316.0,0.04
2020,dec,Bihar,3.0,5356.0,0.06
2020,jan,Chhattisgarh,0.0,4599.0,0.0
2020,feb,Chhattisgarh,0.0,3825.0,0.0
2020,mar,Chhattisgarh,0.0,2340.0,0.0
2020,apr,Chhattisgarh,0.0,25.0,0.0
2020,may,Chhattisgarh,0.0,1104.0,0.0
2020,jun,Chhattisgarh,3.0,2940.0,0.1
2020,jul,Chhattisgarh,0.0,2949.0,0.0
2020,aug,Chhattisgarh,0.0,3757.0,0.0
2020,sep,Chhattisgarh,1.0,2647.0,0.04
2020,oct,Chhattisgarh,0.0,5991.0,0.0
2020,nov,Chhattisgarh,0.0,7411.0,0.0
2020,dec,Chhattisgarh,0.0,4296.0,0.0
2020,jan,Chandigarh,0.0,1550.0,0.0
2020,feb,Chandigarh,0.0,1626.0,0.0
2020,mar,Chandigarh,0.0,1266.0,0.0
2020,apr,Chandigarh,0.0,47.0,0.0
2020,may,Chandigarh,0.0,269.0,0.0
2020,jun,Chandigarh,3.0,845.0,0.36
2020,jul,Chandigarh,1.0,1120.0,0.09
2020,aug,Chandigarh,10.0,1197.0,0.84
2020,sep,Chandigarh,7.0,1045.0,0.67
2020,oct,Chandigarh,4.0,1715.0,0.23
2020,nov,Chandigarh,4.0,1622.0,0.25
2020,dec,Chandigarh,6.0,1974.0,0.3
2020,jan,DNH and DD,1.0,375.0,0.27
2020,feb,DNH and DD,0.0,108.0,0.0
2020,mar,DNH and DD,0.0,615.0,0.0
2020,apr,DNH and DD,0.0,47.0,0.0
2020,may,DNH and DD,0.0,33.0,0.0
2020,jun,DNH and DD,1.0,102.0,0.98
2020,jul,DNH and DD,0.0,139.0,0.0
2020,aug,DNH and DD,0.0,213.0,0.0
2020,sep,DNH and DD,0.0,263.0,0.0
2020,oct,DNH and DD,0.0,349.0,0.0
2020,nov,DNH and DD,0.0,488.0,0.0
2020,dec,DNH and DD,0.0,335.0,0.0
2020,jan,Delhi,19.0,15662.0,0.12
2020,feb,Delhi,9.0,11384.0,0.08
2020,mar,Delhi,32.0,7533.0,0.42
2020,apr,Delhi,0.0,296.0,0.0
2020,may,Delhi,9.0,1827.0,0.49
2020,jun,Delhi,23.0,7621.0,0.3
2020,jul,Delhi,37.0,9786.0,0.38
2020,aug,Delhi,13.0,10610.0,0.12
2020,sep,Delhi,3.0,8161.0,0.04
2020,oct,Delhi,76.0,14519.0,0.52
2020,nov,Delhi,120.0,16148.0,0.74
2020,dec,Delhi,103.0,13786.0,0.75
2020,jan,Goa,0.0,578.0,0.0
2020,feb,Goa,1.0,943.0,0.11
2020,mar,Goa,1.0,755.0,0.13
2020,apr,Goa,0.0,30.0,0.0
2020,may,Goa,0.0,649.0,0.0
2020,jun,Goa,0.0,588.0,0.0
